"TimeCreated";"ProcessID";"ProcessName";"ProcessPath";"ParentProcessID";"ParentProcessName";"ParentProcessPath"
"05.04.2022 0:31:01";"61512";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:31:01";"53736";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:31:01";"61416";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:31:01";"59656";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:31:01";"60996";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:31:01";"61332";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:31:01";"61492";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:31:00";"61124";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:31:00";"2684";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:31:00";"61248";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:31:00";"55080";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:31:00";"42796";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:31:00";"61284";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:31:00";"57296";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:31:00";"50444";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:31:00";"59336";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:31:00";"58696";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:31:00";"60896";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:31:00";"35536";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:31:00";"53264";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:31:00";"61360";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:31:00";"57844";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:31:00";"60676";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:31:00";"60928";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:31:00";"60156";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:31:00";"58040";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:31:00";"59436";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:31:00";"60176";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:59";"59024";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:59";"56008";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:59";"53956";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:59";"60432";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:59";"61164";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:59";"60696";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:59";"18940";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:59";"60876";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:59";"58032";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:59";"38844";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:59";"37612";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:59";"60712";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:59";"61368";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:59";"55820";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:59";"59780";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:59";"61052";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:59";"57556";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:59";"60884";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:59";"60528";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:59";"60872";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:59";"60856";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:58";"54800";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:58";"57520";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:58";"52848";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:58";"48612";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:58";"57220";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:58";"4376";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:58";"51208";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:58";"59188";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:58";"56464";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:58";"55720";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:58";"61056";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:58";"61252";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:58";"58936";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:58";"60760";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:58";"61044";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:58";"60824";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:58";"50416";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:58";"58908";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:58";"55044";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:58";"58900";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:57";"58744";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:57";"10148";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:57";"34468";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:57";"61032";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:57";"55496";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:57";"58116";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:57";"51044";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:57";"49892";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:57";"59984";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:57";"61300";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:57";"55560";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:57";"56804";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:57";"59832";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:57";"10272";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:57";"61168";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:57";"53268";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:57";"60056";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:57";"61176";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:57";"60748";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:57";"61072";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:56";"59616";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:56";"59648";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:56";"42328";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:56";"47228";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:56";"14804";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:56";"61372";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:56";"58500";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:56";"56212";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:56";"55980";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:56";"61136";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:56";"56124";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:56";"50352";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:56";"60052";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:56";"57496";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:56";"59956";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:56";"8072";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:56";"26340";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:56";"51616";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:56";"60136";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:56";"60792";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:56";"52880";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:55";"4116";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:55";"50680";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:55";"56960";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:55";"58012";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:55";"56912";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:55";"60844";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:55";"49736";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:55";"57376";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:55";"57648";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:55";"59168";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:55";"60868";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:55";"58488";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:55";"55348";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:55";"61028";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:55";"61200";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:55";"57672";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:55";"60880";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:55";"60788";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:55";"59744";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:55";"48416";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:54";"59388";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:54";"10768";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:54";"52304";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:54";"59288";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:54";"26548";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:54";"61196";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:54";"53292";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:54";"56368";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:54";"56896";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:54";"60616";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:54";"54640";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:54";"60412";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:54";"55352";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:54";"54688";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:54";"60212";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:54";"40084";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:54";"57944";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngen.exe";"61068";"c:\windows\microsoft.net\framework64\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:54";"54420";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
"05.04.2022 0:30:54";"61256";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngen.exe";"3128";"c:\windows\microsoft.net\framework\v4.0.30319\";"ngentask.exe"
